game_id,n,x,s,possession
2016_11_NE_SF,7,2,-1,-1
2016_11_NE_SF,8,1,-1,-1
2016_11_NE_SF,9,3,-3,1
2016_11_NE_SF,10,2,-3,1
2016_11_NE_SF,11,3,-3,1
2016_11_NE_SF,12,2,-3,1
2016_11_NE_SF,13,1,-3,1
2016_11_NE_SF,14,2,-1,-1
2016_11_NE_SF,15,3,-1,-1
2016_11_NE_SF,16,2,-1,1
2016_11_NE_SF,17,3,-1,-1
2016_11_NE_SF,18,2,-1,-1
2016_11_NE_SF,19,3,-1,1
2016_11_NE_SF,20,2,-1,1
2016_11_NO_CAR,1,2,0,1
2016_11_NO_CAR,2,1,0,-1
2016_11_NO_CAR,3,1,0,-1
2016_11_NO_CAR,4,3,-1,1
2016_11_NO_CAR,5,2,-1,1
2016_11_NO_CAR,6,1,-1,1
2016_11_NO_CAR,7,2,0,-1
2016_11_NO_CAR,8,3,0,1
2016_11_NO_CAR,9,2,0,-1
2016_11_NO_CAR,10,3,0,1
2016_11_NO_CAR,11,2,0,-1
2016_11_NO_CAR,12,1,0,-1
2016_11_NO_CAR,13,3,-2,1
2016_11_NO_CAR,14,2,-2,-1
2016_11_NO_CAR,15,1,-3,1
2016_11_NO_CAR,16,2,-3,1
2016_11_NO_CAR,17,1,-3,1
2016_11_NO_CAR,18,2,-3,-1
2016_11_NO_CAR,19,1,-3,-1
2016_11_NO_CAR,20,2,-3,1
2016_11_PHI_SEA,1,2,0,1
2016_11_PHI_SEA,2,3,0,-1
2016_11_PHI_SEA,3,2,0,-1
2016_11_PHI_SEA,4,3,0,1
2016_11_PHI_SEA,5,2,2,1
2016_11_PHI_SEA,6,3,2,1
2016_11_PHI_SEA,7,2,2,1
2016_11_PHI_SEA,8,3,2,1
2016_11_PHI_SEA,9,2,2,-1
2016_11_PHI_SEA,10,1,2,-1
2016_11_PHI_SEA,11,3,-1,1
2016_11_PHI_SEA,12,2,-1,1
2016_11_PHI_SEA,13,3,2,1
2016_11_PHI_SEA,14,2,2,1
2016_11_PHI_SEA,15,2,3,-1
2016_11_PHI_SEA,16,3,3,1
2016_11_PHI_SEA,17,2,3,-1
2016_11_PHI_SEA,18,3,3,-1
2016_11_PHI_SEA,19,2,3,1
2016_11_PHI_SEA,20,3,3,-1
2016_11_PIT_CLE,1,3,0,1
2016_11_PIT_CLE,2,2,0,1
2016_11_PIT_CLE,3,3,0,-1
2016_11_PIT_CLE,4,2,0,-1
2016_11_PIT_CLE,5,1,0,-1
2016_11_PIT_CLE,6,3,-1,1
2016_11_PIT_CLE,7,2,-1,1
2016_11_PIT_CLE,8,3,-1,-1
2016_11_PIT_CLE,9,2,-1,-1
2016_11_PIT_CLE,10,1,-1,-1
2016_11_PIT_CLE,11,2,-2,1
2016_11_PIT_CLE,12,1,-2,-1
2016_11_PIT_CLE,13,3,-3,-1
2016_11_PIT_CLE,14,2,-3,1
2016_11_PIT_CLE,15,1,-3,1
2016_11_PIT_CLE,16,2,-3,-1
2016_11_PIT_CLE,17,1,-3,-1
2016_11_PIT_CLE,18,2,-3,1
2016_11_PIT_CLE,19,1,-3,1
2016_11_PIT_CLE,20,2,-3,-1
2016_11_TB_KC,1,3,0,1
2016_11_TB_KC,2,2,0,1
2016_11_TB_KC,3,1,0,1
2016_11_TB_KC,4,1,0,1
2016_11_TB_KC,5,2,1,-1
2016_11_TB_KC,6,1,1,-1
2016_11_TB_KC,7,3,1,1
2016_11_TB_KC,8,2,1,1
2016_11_TB_KC,9,1,1,-1
2016_11_TB_KC,10,3,0,1
2016_11_TB_KC,11,2,0,1
2016_11_TB_KC,12,3,-1,1
2016_11_TB_KC,13,2,-1,1
2016_11_TB_KC,14,1,-1,1
2016_11_TB_KC,15,3,2,-1
2016_11_TB_KC,16,2,2,-1
2016_11_TB_KC,17,3,1,-1
2016_11_TB_KC,18,2,1,-1
2016_11_TB_KC,19,1,1,-1
2016_11_TB_KC,20,2,-1,1
2016_11_TEN_IND,1,3,0,1
2016_11_TEN_IND,2,2,0,1
2016_11_TEN_IND,3,1,0,-1
2016_11_TEN_IND,4,2,-2,1
2016_11_TEN_IND,5,3,-3,1
2016_11_TEN_IND,6,2,-3,1
2016_11_TEN_IND,7,3,-3,-1
2016_11_TEN_IND,8,2,-3,-1
2016_11_TEN_IND,9,1,-3,-1
2016_11_TEN_IND,10,2,-3,1
2016_11_TEN_IND,11,1,-3,1
2016_11_TEN_IND,12,2,-3,1
2016_11_TEN_IND,13,3,-3,-1
2016_11_TEN_IND,14,2,-3,-1
2016_11_TEN_IND,15,1,-3,1
2016_11_TEN_IND,16,3,-3,-1
2016_11_TEN_IND,17,2,-3,1
2016_11_TEN_IND,18,3,-3,1
2016_11_TEN_IND,19,2,-3,1
2016_11_TEN_IND,20,3,-2,-1
2016_12_ARI_ATL,1,2,0,1
2016_12_ARI_ATL,2,1,0,1
2016_12_ARI_ATL,3,2,2,-1
2016_12_ARI_ATL,4,1,2,-1
2016_12_ARI_ATL,5,2,0,1
2016_12_ARI_ATL,6,1,0,1
2016_12_ARI_ATL,7,1,0,1
2016_12_ARI_ATL,8,2,1,-1
2016_12_ARI_ATL,9,3,0,-1
2016_12_ARI_ATL,10,2,0,1
2016_12_ARI_ATL,11,3,0,1
2016_12_ARI_ATL,12,2,0,-1
2016_12_ARI_ATL,13,3,-2,-1
2016_12_ARI_ATL,14,2,-2,-1
2016_12_ARI_ATL,15,3,-2,-1
2016_12_ARI_ATL,16,2,-2,-1
2016_12_ARI_ATL,17,1,-2,-1
2016_12_ARI_ATL,18,2,-3,1
2016_12_ARI_ATL,19,1,-3,-1
2016_12_ARI_ATL,20,2,-3,1
2016_12_CAR_OAK,1,2,0,1
2016_12_CAR_OAK,2,3,0,-1
2016_12_CAR_OAK,3,2,0,-1
2016_12_CAR_OAK,4,3,0,1
2016_12_CAR_OAK,5,2,0,1
2016_12_CAR_OAK,6,1,0,-1
2016_12_CAR_OAK,7,2,-2,1
2016_12_CAR_OAK,8,1,-2,1
2016_12_CAR_OAK,9,2,0,-1
2016_12_CAR_OAK,10,3,-2,1
2016_12_CAR_OAK,11,2,-2,-1
2016_12_CAR_OAK,12,1,-2,-1
2016_12_CAR_OAK,13,2,-3,1
2016_12_CAR_OAK,14,3,-3,1
2016_12_CAR_OAK,15,2,-3,-1
2016_12_CAR_OAK,16,3,-3,1
2016_12_CAR_OAK,17,2,-3,1
2016_12_CAR_OAK,18,3,-3,-1
2016_12_CAR_OAK,19,2,-3,-1
2016_12_CAR_OAK,20,1,-3,1
2016_12_CIN_BAL,1,2,0,1
2016_12_CIN_BAL,2,1,0,1
2016_12_CIN_BAL,3,3,2,-1
2016_12_CIN_BAL,4,2,2,1
2016_12_CIN_BAL,5,1,2,1
2016_12_CIN_BAL,6,2,3,-1
2016_12_CIN_BAL,7,1,3,-1
2016_12_CIN_BAL,8,3,2,1
2016_12_CIN_BAL,9,1,2,-1
2016_12_CIN_BAL,10,3,2,1
2016_12_CIN_BAL,11,2,2,1
2016_12_CIN_BAL,12,3,2,-1
2016_12_CIN_BAL,13,2,2,1
2016_12_CIN_BAL,14,3,2,-1
2016_12_CIN_BAL,15,2,2,-1
2016_12_CIN_BAL,16,3,2,1
2016_12_CIN_BAL,17,2,2,1
2016_12_CIN_BAL,18,3,3,-1
2016_12_CIN_BAL,19,2,3,-1
2016_12_CIN_BAL,20,3,3,1
2016_12_GB_PHI,1,2,0,1
2016_12_GB_PHI,2,3,0,1
2016_12_GB_PHI,3,2,0,1
2016_12_GB_PHI,4,1,0,1
2016_12_GB_PHI,5,3,2,-1
2016_12_GB_PHI,6,2,2,-1
2016_12_GB_PHI,7,1,2,-1
2016_12_GB_PHI,8,2,0,1
2016_12_GB_PHI,9,1,2,1
2016_12_GB_PHI,10,3,2,-1
2016_12_GB_PHI,11,2,2,-1
2016_12_GB_PHI,12,3,2,1
2016_12_GB_PHI,13,2,2,1
2016_12_GB_PHI,14,3,2,-1
2016_12_GB_PHI,15,2,2,-1
2016_12_GB_PHI,16,1,2,1
2016_12_GB_PHI,17,2,2,-1
2016_12_GB_PHI,18,3,3,-1
2016_12_GB_PHI,19,2,3,-1
2016_12_GB_PHI,20,3,3,1
2016_12_JAX_BUF,1,2,0,1
2016_12_JAX_BUF,2,1,0,1
2016_12_JAX_BUF,3,2,2,-1
2016_12_JAX_BUF,4,3,2,-1
2016_12_JAX_BUF,5,2,2,-1
2016_12_JAX_BUF,6,3,2,-1
2016_12_JAX_BUF,7,2,2,1
2016_12_JAX_BUF,8,3,2,-1
2016_12_JAX_BUF,9,2,2,-1
2016_12_JAX_BUF,10,3,2,-1
2016_12_JAX_BUF,11,2,2,-1
2016_12_JAX_BUF,12,3,2,1
2016_12_JAX_BUF,13,1,2,-1
2016_12_JAX_BUF,14,2,-2,-1
2016_12_JAX_BUF,15,1,-2,1
2016_12_JAX_BUF,16,2,1,-1
2016_12_JAX_BUF,17,1,1,-1
2016_12_JAX_BUF,18,2,-2,1
2016_12_JAX_BUF,19,1,0,1
2016_12_JAX_BUF,20,3,1,-1
2016_12_KC_DEN,1,2,0,1
2016_12_KC_DEN,2,3,0,1
2016_12_KC_DEN,3,2,0,1
2016_12_KC_DEN,4,3,0,1
2016_12_KC_DEN,5,2,0,-1
2016_12_KC_DEN,6,3,0,-1
2016_12_KC_DEN,7,2,0,-1
2016_12_KC_DEN,8,3,0,1
2016_12_KC_DEN,9,2,0,1
2016_12_KC_DEN,10,3,0,1
2016_12_KC_DEN,11,2,-3,1
2016_12_KC_DEN,12,1,-3,1
2016_12_KC_DEN,13,2,-2,-1
2016_12_KC_DEN,14,3,-2,-1
2016_12_KC_DEN,15,2,-2,1
2016_12_KC_DEN,16,3,-2,-1
2016_12_KC_DEN,17,2,-2,1
2016_12_KC_DEN,18,1,-2,1
2016_12_KC_DEN,19,2,1,-1
2016_12_KC_DEN,20,1,1,-1
2016_12_LA_NO,1,2,0,1
2016_12_LA_NO,2,1,0,1
2016_12_LA_NO,3,2,2,-1
2016_12_LA_NO,4,3,2,1
2016_12_LA_NO,5,2,2,-1
2016_12_LA_NO,6,1,2,-1
2016_12_LA_NO,7,2,0,1
2016_12_LA_NO,8,3,0,-1
2016_12_LA_NO,9,1,2,1
2016_12_LA_NO,10,2,2,-1
2016_12_LA_NO,11,1,2,-1
2016_12_LA_NO,12,2,0,1
2016_12_LA_NO,13,1,0,-1
2016_12_LA_NO,14,3,-2,1
2016_12_LA_NO,15,2,-2,1
2016_12_LA_NO,16,3,-2,-1
2016_12_LA_NO,17,2,-2,-1
2016_12_LA_NO,18,1,-2,-1
2016_12_LA_NO,19,3,-3,1
2016_12_LA_NO,20,2,-3,1
2016_12_MIN_DET,1,2,0,1
2016_12_MIN_DET,2,1,0,1
2016_12_MIN_DET,3,2,2,-1
2016_12_MIN_DET,4,1,2,-1
2016_12_MIN_DET,5,3,0,1
2016_12_MIN_DET,6,2,0,1
2016_12_MIN_DET,7,3,0,-1
2016_12_MIN_DET,8,2,0,1
2016_12_MIN_DET,9,1,0,1
2016_12_MIN_DET,10,3,1,-1
2016_12_MIN_DET,11,2,1,-1
2016_12_MIN_DET,12,3,1,1
2016_12_MIN_DET,13,2,1,1
2016_12_MIN_DET,14,3,1,1
2016_12_MIN_DET,15,2,1,-1
2016_12_MIN_DET,16,1,1,-1
2016_12_MIN_DET,17,3,0,1
2016_12_MIN_DET,18,2,0,1
2016_12_MIN_DET,19,3,0,-1
2016_12_MIN_DET,20,2,0,-1
2016_12_NE_NYJ,1,3,0,1
2016_12_NE_NYJ,2,2,0,-1
2016_12_NE_NYJ,3,3,-1,-1
2016_12_NE_NYJ,4,2,-1,1
2016_12_NE_NYJ,5,3,-1,-1
2016_12_NE_NYJ,6,2,-1,-1
2016_12_NE_NYJ,7,1,-1,-1
2016_12_NE_NYJ,8,2,-3,1
2016_12_NE_NYJ,9,1,-3,1
2016_12_NE_NYJ,10,3,-2,-1
2016_12_NE_NYJ,11,2,-2,-1
2016_12_NE_NYJ,12,1,-2,1
2016_12_NE_NYJ,13,3,0,-1
2016_12_NE_NYJ,14,2,0,-1
2016_12_NE_NYJ,15,1,0,1
2016_12_NE_NYJ,16,3,0,-1
2016_12_NE_NYJ,17,2,0,1
2016_12_NE_NYJ,18,1,0,1
2016_12_NE_NYJ,19,2,1,-1
2016_12_NE_NYJ,20,3,1,1
2016_12_NYG_CLE,1,2,0,1
2016_12_NYG_CLE,2,3,0,-1
2016_12_NYG_CLE,3,2,0,-1
2016_12_NYG_CLE,4,3,0,1
2016_12_NYG_CLE,5,2,0,1
2016_12_NYG_CLE,6,3,0,-1
2016_12_NYG_CLE,7,2,0,-1
2016_12_NYG_CLE,8,3,0,1
2016_12_NYG_CLE,9,2,0,1
2016_12_NYG_CLE,10,3,0,-1
2016_12_NYG_CLE,11,2,0,1
2016_12_NYG_CLE,12,3,0,-1
2016_12_NYG_CLE,13,2,0,-1
2016_12_NYG_CLE,14,1,2,1
2016_12_NYG_CLE,15,3,2,-1
2016_12_NYG_CLE,16,2,2,-1
2016_12_NYG_CLE,17,1,2,-1
2016_12_NYG_CLE,18,2,2,1
2016_12_NYG_CLE,19,1,3,-1
2016_12_NYG_CLE,20,3,3,-1
2016_12_SD_HOU,1,2,0,1
2016_12_SD_HOU,2,3,0,-1
2016_12_SD_HOU,3,2,0,-1
2016_12_SD_HOU,4,3,0,-1
2016_12_SD_HOU,5,2,0,1
2016_12_SD_HOU,6,1,0,-1
2016_12_SD_HOU,7,2,-2,1
2016_12_SD_HOU,8,1,2,1
2016_12_SD_HOU,9,3,2,-1
2016_12_SD_HOU,10,2,2,1
2016_12_SD_HOU,11,3,2,-1
2016_12_SD_HOU,12,2,2,-1
2016_12_SD_HOU,13,3,2,1
2016_12_SD_HOU,14,3,2,1
2016_12_SD_HOU,15,2,2,-1
2016_12_SD_HOU,16,3,2,1
2016_12_SD_HOU,17,2,2,-1
2016_12_SD_HOU,18,1,2,-1
2016_12_SD_HOU,19,2,2,1
2016_12_SD_HOU,20,1,3,1
2016_12_SEA_TB,1,3,0,1
2016_12_SEA_TB,2,2,0,1
2016_12_SEA_TB,3,1,0,1
2016_12_SEA_TB,4,2,2,-1
2016_12_SEA_TB,5,3,2,-1
2016_12_SEA_TB,6,2,2,1
2016_12_SEA_TB,7,1,3,1
2016_12_SEA_TB,8,2,3,-1
2016_12_SEA_TB,9,2,3,-1
2016_12_SEA_TB,10,1,3,-1
2016_12_SEA_TB,11,3,3,1
2016_12_SEA_TB,12,2,3,1
2016_12_SEA_TB,13,3,3,-1
2016_12_SEA_TB,14,2,3,1
2016_12_SEA_TB,15,3,3,-1
2016_12_SEA_TB,16,2,3,1
2016_12_SEA_TB,17,3,3,-1
2016_12_SEA_TB,18,2,3,-1
2016_12_SEA_TB,19,3,3,-1
2016_12_SEA_TB,20,2,3,-1
2016_12_SF_MIA,1,3,0,1
2016_12_SF_MIA,2,2,0,-1
2016_12_SF_MIA,3,1,0,-1
2016_12_SF_MIA,4,3,-2,1
2016_12_SF_MIA,5,2,-2,1
2016_12_SF_MIA,6,3,-2,-1
2016_12_SF_MIA,7,2,-2,-1
2016_12_SF_MIA,8,3,-2,1
2016_12_SF_MIA,9,2,-2,1
2016_12_SF_MIA,10,1,-2,1
2016_12_SF_MIA,11,2,0,-1
2016_12_SF_MIA,12,3,0,1
2016_12_SF_MIA,13,2,0,1
2016_12_SF_MIA,14,1,0,1
2016_12_SF_MIA,15,3,2,-1
2016_12_SF_MIA,16,2,2,-1
2016_12_SF_MIA,17,1,2,1
2016_12_SF_MIA,18,3,3,-1
2016_12_SF_MIA,19,2,3,-1
2016_12_SF_MIA,20,1,3,-1
2016_12_TEN_CHI,1,2,0,1
2016_12_TEN_CHI,2,3,0,1
2016_12_TEN_CHI,3,2,0,1
2016_12_TEN_CHI,4,1,0,1
2016_12_TEN_CHI,5,2,2,-1
2016_12_TEN_CHI,6,1,2,-1
2016_12_TEN_CHI,7,2,0,1
2016_12_TEN_CHI,8,1,0,-1
2016_12_TEN_CHI,9,1,-2,1
2016_12_TEN_CHI,10,2,-2,-1
2016_12_TEN_CHI,11,3,-2,1
2016_12_TEN_CHI,12,2,-2,-1
2016_12_TEN_CHI,13,3,-3,-1
2016_12_TEN_CHI,14,2,-3,1
2016_12_TEN_CHI,15,1,-3,1
2016_12_TEN_CHI,16,3,-3,-1
2016_12_TEN_CHI,17,2,-3,-1
2016_12_TEN_CHI,18,1,-3,-1
2016_12_TEN_CHI,19,3,-3,1
2016_12_TEN_CHI,20,2,-3,-1
2016_12_WAS_DAL,1,2,0,1
2016_12_WAS_DAL,2,1,0,1
2016_12_WAS_DAL,3,2,2,-1
2016_12_WAS_DAL,4,1,2,-1
2016_12_WAS_DAL,5,2,2,-1
2016_12_WAS_DAL,6,3,2,-1
2016_12_WAS_DAL,7,2,2,-1
2016_12_WAS_DAL,8,1,2,-1
2016_12_WAS_DAL,9,2,2,1
2016_12_WAS_DAL,10,1,3,1
2016_12_WAS_DAL,11,2,3,-1
2016_12_WAS_DAL,12,1,3,-1
2016_12_WAS_DAL,13,2,3,-1
2016_12_WAS_DAL,14,3,3,1
2016_12_WAS_DAL,15,2,3,1
2016_12_WAS_DAL,16,3,3,-1
2016_12_WAS_DAL,17,2,3,-1
2016_12_WAS_DAL,18,2,2,1
2016_12_WAS_DAL,19,1,2,1
2016_12_WAS_DAL,20,2,3,-1
2016_13_BUF_OAK,1,2,0,1
2016_13_BUF_OAK,2,3,0,-1
2016_13_BUF_OAK,3,2,0,-1
2016_13_BUF_OAK,4,1,0,-1
2016_13_BUF_OAK,5,2,-1,1
2016_13_BUF_OAK,6,3,0,-1
2016_13_BUF_OAK,7,2,0,-1
2016_13_BUF_OAK,8,1,0,-1
2016_13_BUF_OAK,9,3,-2,1
2016_13_BUF_OAK,10,2,-2,1
2016_13_BUF_OAK,11,3,-2,-1
2016_13_BUF_OAK,12,2,-2,-1
2016_13_BUF_OAK,13,1,-2,1
2016_13_BUF_OAK,14,3,-2,-1
2016_13_BUF_OAK,15,2,-2,-1
2016_13_BUF_OAK,16,3,-2,1
2016_13_BUF_OAK,17,2,-2,1
2016_13_BUF_OAK,18,1,-2,-1
2016_13_BUF_OAK,19,2,-3,1
2016_13_BUF_OAK,20,1,-3,-1
2016_13_CAR_SEA,1,3,0,1
2016_13_CAR_SEA,2,1,0,-1
2016_13_CAR_SEA,3,2,-1,1
2016_13_CAR_SEA,4,3,-1,-1
2016_13_CAR_SEA,5,2,-1,-1
2016_13_CAR_SEA,6,1,-1,-1
2016_13_CAR_SEA,7,2,-3,1
2016_13_CAR_SEA,8,3,-3,-1
2016_13_CAR_SEA,9,2,-3,-1
2016_13_CAR_SEA,10,1,-3,-1
2016_13_CAR_SEA,11,2,-3,1
2016_13_CAR_SEA,12,3,-3,-1
2016_13_CAR_SEA,13,2,-3,-1
2016_13_CAR_SEA,14,1,-3,-1
2016_13_CAR_SEA,15,2,-3,-1
2016_13_CAR_SEA,16,3,-3,-1
2016_13_CAR_SEA,17,2,-3,-1
2016_13_CAR_SEA,18,3,-3,-1
2016_13_CAR_SEA,19,2,-3,-1
2016_13_CAR_SEA,20,1,-3,1
2016_13_DAL_MIN,1,3,0,1
2016_13_DAL_MIN,2,2,0,1
2016_13_DAL_MIN,3,3,0,-1
2016_13_DAL_MIN,4,2,0,-1
2016_13_DAL_MIN,5,3,0,-1
2016_13_DAL_MIN,6,2,0,-1
2016_13_DAL_MIN,7,3,0,1
2016_13_DAL_MIN,8,2,0,-1
2016_13_DAL_MIN,9,3,-1,1
2016_13_DAL_MIN,10,2,-1,1
2016_13_DAL_MIN,11,3,-1,1
2016_13_DAL_MIN,12,2,-1,1
2016_13_DAL_MIN,13,2,2,-1
2016_13_DAL_MIN,14,3,2,-1
2016_13_DAL_MIN,15,2,2,-1
2016_13_DAL_MIN,16,3,2,-1
2016_13_DAL_MIN,17,2,2,-1
2016_13_DAL_MIN,18,3,2,1
2016_13_DAL_MIN,19,2,2,-1
2016_13_DAL_MIN,20,1,2,-1
2016_13_DEN_JAX,1,2,0,1
2016_13_DEN_JAX,2,3,0,-1
2016_13_DEN_JAX,3,2,0,1
2016_13_DEN_JAX,4,3,0,-1
2016_13_DEN_JAX,5,2,0,-1
2016_13_DEN_JAX,6,3,0,1
2016_13_DEN_JAX,7,2,0,1
2016_13_DEN_JAX,8,3,0,-1
2016_13_DEN_JAX,9,2,0,-1
2016_13_DEN_JAX,10,3,0,1
2016_13_DEN_JAX,11,2,0,-1
2016_13_DEN_JAX,12,1,-1,1
2016_13_DEN_JAX,13,2,2,-1
2016_13_DEN_JAX,14,3,2,-1
2016_13_DEN_JAX,15,2,2,-1
2016_13_DEN_JAX,16,3,2,-1
2016_13_DEN_JAX,17,2,2,1
2016_13_DEN_JAX,18,3,2,-1
2016_13_DEN_JAX,19,2,2,-1
2016_13_DEN_JAX,20,3,3,1
2016_13_DET_NO,1,3,0,1
2016_13_DET_NO,2,2,0,1
2016_13_DET_NO,3,1,0,-1
2016_13_DET_NO,4,2,-1,1
2016_13_DET_NO,5,3,-1,-1
2016_13_DET_NO,6,2,-1,-1
2016_13_DET_NO,7,3,-1,-1
2016_13_DET_NO,8,2,-1,-1
2016_13_DET_NO,9,1,-1,-1
2016_13_DET_NO,10,2,-3,1
2016_13_DET_NO,11,3,-3,-1
2016_13_DET_NO,12,2,-3,1
2016_13_DET_NO,13,1,-3,1
2016_13_DET_NO,14,2,-2,-1
2016_13_DET_NO,15,3,-2,-1
2016_13_DET_NO,16,2,-2,-1
2016_13_DET_NO,17,1,-2,-1
2016_13_DET_NO,18,2,-3,1
2016_13_DET_NO,19,1,-3,1
2016_13_DET_NO,20,3,-2,-1
2016_13_HOU_GB,1,2,0,1
2016_13_HOU_GB,2,1,0,-1
2016_13_HOU_GB,3,3,0,1
2016_13_HOU_GB,4,2,0,-1
2016_13_HOU_GB,5,3,0,1
2016_13_HOU_GB,6,2,0,1
2016_13_HOU_GB,7,1,0,-1
2016_13_HOU_GB,8,2,-2,1
2016_13_HOU_GB,9,3,-2,1
2016_13_HOU_GB,10,2,-2,-1
2016_13_HOU_GB,11,3,-2,1
2016_13_HOU_GB,12,2,-2,1
2016_13_HOU_GB,13,3,-2,-1
2016_13_HOU_GB,14,2,-2,1
2016_13_HOU_GB,15,1,-2,1
2016_13_HOU_GB,16,2,0,-1
2016_13_HOU_GB,17,3,0,-1
2016_13_HOU_GB,18,2,0,-1
2016_13_HOU_GB,19,3,-2,1
2016_13_HOU_GB,20,2,-2,1
2016_13_IND_NYJ,1,3,0,1
2016_13_IND_NYJ,2,2,0,-1
2016_13_IND_NYJ,3,1,0,-1
2016_13_IND_NYJ,4,2,-2,1
2016_13_IND_NYJ,5,1,-3,-1
2016_13_IND_NYJ,6,3,-3,1
2016_13_IND_NYJ,7,2,-3,1
2016_13_IND_NYJ,8,3,-3,-1
2016_13_IND_NYJ,9,2,-3,-1
2016_13_IND_NYJ,10,3,-3,1
2016_13_IND_NYJ,11,2,-3,1
2016_13_IND_NYJ,12,1,-3,1
2016_13_IND_NYJ,13,2,-3,-1
2016_13_IND_NYJ,14,1,-3,-1
2016_13_IND_NYJ,15,2,-3,1
2016_13_IND_NYJ,16,1,-3,-1
2016_13_IND_NYJ,17,2,-3,-1
2016_13_IND_NYJ,18,1,-3,-1
2016_13_IND_NYJ,19,3,-3,1
2016_13_IND_NYJ,20,2,-3,1
2016_13_KC_ATL,1,3,0,1
2016_13_KC_ATL,2,2,0,1
2016_13_KC_ATL,3,1,0,1
2016_13_KC_ATL,4,2,2,-1
2016_13_KC_ATL,5,2,1,1
2016_13_KC_ATL,6,1,1,1
2016_13_KC_ATL,7,3,2,-1
2016_13_KC_ATL,8,2,2,-1
2016_13_KC_ATL,9,1,2,1
2016_13_KC_ATL,10,3,2,-1
2016_13_KC_ATL,11,2,2,-1
2016_13_KC_ATL,12,1,2,-1
2016_13_KC_ATL,13,3,0,1
2016_13_KC_ATL,14,2,0,1
2016_13_KC_ATL,15,3,0,-1
2016_13_KC_ATL,16,2,0,-1
2016_13_KC_ATL,17,3,0,-1
2016_13_KC_ATL,18,2,-2,1
2016_13_KC_ATL,19,1,-3,1
2016_13_KC_ATL,20,3,-3,-1
2016_13_LA_NE,1,3,0,1
2016_13_LA_NE,2,2,0,1
2016_13_LA_NE,3,3,2,-1
2016_13_LA_NE,4,2,2,1
2016_13_LA_NE,5,3,2,1
2016_13_LA_NE,6,2,2,1
2016_13_LA_NE,7,3,2,-1
2016_13_LA_NE,8,2,2,-1
2016_13_LA_NE,9,1,2,1
2016_13_LA_NE,10,2,3,-1
2016_13_LA_NE,11,3,3,-1
2016_13_LA_NE,12,2,3,1
2016_13_LA_NE,13,3,3,-1
2016_13_LA_NE,14,2,3,1
2016_13_LA_NE,15,1,3,1
2016_13_LA_NE,16,3,3,-1
2016_13_LA_NE,17,2,3,-1
2016_13_LA_NE,18,3,3,1
2016_13_LA_NE,19,2,3,1
2016_13_LA_NE,20,3,3,1
2016_13_MIA_BAL,1,3,0,1
2016_13_MIA_BAL,2,2,0,1
2016_13_MIA_BAL,3,1,0,1
2016_13_MIA_BAL,4,2,2,-1
2016_13_MIA_BAL,5,1,2,1
2016_13_MIA_BAL,6,3,3,-1
2016_13_MIA_BAL,7,2,3,-1
2016_13_MIA_BAL,8,3,3,1
2016_13_MIA_BAL,9,2,3,-1
2016_13_MIA_BAL,10,3,3,1
2016_13_MIA_BAL,11,2,3,1
2016_13_MIA_BAL,12,1,3,1
2016_13_MIA_BAL,13,2,3,-1
2016_13_MIA_BAL,14,3,3,1
2016_13_MIA_BAL,15,2,3,1
2016_13_MIA_BAL,16,3,3,-1
2016_13_MIA_BAL,17,2,3,-1
2016_13_MIA_BAL,18,3,3,1
2016_13_MIA_BAL,19,2,3,1
2016_13_MIA_BAL,20,3,3,-1
2016_13_NYG_PIT,1,2,0,1
2016_13_NYG_PIT,2,3,0,-1
2016_13_NYG_PIT,3,2,0,-1
2016_13_NYG_PIT,4,3,0,1
2016_13_NYG_PIT,5,2,0,1
2016_13_NYG_PIT,6,2,1,1
2016_13_NYG_PIT,7,1,1,1
2016_13_NYG_PIT,8,2,2,-1
2016_13_NYG_PIT,9,1,2,-1
2016_13_NYG_PIT,10,2,2,1
2016_13_NYG_PIT,11,1,3,1
2016_13_NYG_PIT,12,2,3,-1
2016_13_NYG_PIT,13,3,3,1
2016_13_NYG_PIT,14,2,3,1
2016_13_NYG_PIT,15,1,3,1
2016_13_NYG_PIT,16,2,3,1
2016_13_NYG_PIT,17,3,3,1
2016_13_NYG_PIT,18,2,3,-1
2016_13_NYG_PIT,19,1,3,-1
2016_13_NYG_PIT,20,3,3,1
2016_13_PHI_CIN,1,2,0,1
2016_13_PHI_CIN,2,3,0,1
2016_13_PHI_CIN,3,2,0,-1
2016_13_PHI_CIN,4,1,0,-1
2016_13_PHI_CIN,5,2,-1,1
2016_13_PHI_CIN,6,3,-1,-1
2016_13_PHI_CIN,7,2,-1,-1
2016_13_PHI_CIN,8,2,-3,1
2016_13_PHI_CIN,9,1,-3,-1
2016_13_PHI_CIN,10,2,-3,1
2016_13_PHI_CIN,11,3,-3,-1
2016_13_PHI_CIN,12,2,-3,-1
2016_13_PHI_CIN,13,1,-3,-1
2016_13_PHI_CIN,14,3,-3,-1
2016_13_PHI_CIN,15,2,-3,-1
2016_13_PHI_CIN,16,1,-3,-1
2016_13_PHI_CIN,17,3,-3,1
2016_13_PHI_CIN,18,2,-3,1
2016_13_PHI_CIN,19,1,-3,1
2016_13_PHI_CIN,20,3,-3,-1
2016_13_SF_CHI,1,2,0,1
2016_13_SF_CHI,2,3,0,1
2016_13_SF_CHI,3,2,0,1
